subject,predicate,object,truth,kl_rel,degree_product,jaccard,kl,adamic_adar,katz,simrank,ks,predpath,pathent,pra,ensemble_score
http://dbpedia.org/resource/Harry_Turtledove,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Merchant_Princes,0,0.122352,700.0,0.009434,0.125167,0.171731,0.0185,0.000977,0.07131,0.0,2704.878359,0.0,0.020539869387490847
http://dbpedia.org/resource/Edwin_Abbott_Abbott,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Norstrilia,0,0.048913,24.0,0.0,0.069128,0.0,0.0,9.5e-05,0.024044,0.0,-19.814253,0.0,0.06653025589359085
http://dbpedia.org/resource/Alfred_Bester,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Scar_(novel),0,0.065244,161.0,0.0,0.065615,0.0,0.0,0.000324,0.026813,0.0,-17.068303,0.0,0.06653025589359085
http://dbpedia.org/resource/Tony_Rothman,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Darwin's_Radio,0,0.076604,32.0,0.090909,0.0893,0.113482,0.002625,0.005574,0.027813,0.0,16.115727,0.0,0.018170626730369614
http://dbpedia.org/resource/Ian_Stewart_(mathematician),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Infinitive_of_Go,0,0.056543,120.0,0.0,0.065139,0.0,0.0,8.8e-05,0.030811,0.0,-17.492328,0.0,0.06653025589359085
http://dbpedia.org/resource/Philip_K._Dick,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Nova_(novel),0,0.09827,440.0,0.00885,0.0964,0.113482,0.013375,0.001179,0.048736,0.0,1998.459143,0.0,0.021039898202348698
http://dbpedia.org/resource/Alan_E._Nourse,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Road_to_Mars,0,0.076604,36.0,0.071429,0.091654,0.113482,0.002875,0.004577,0.029426,0.0,57.295427,0.0,0.018170626730369614
http://dbpedia.org/resource/David_Brin,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Anthem_(novella),0,0.063237,66.0,0.0,0.086179,0.0,0.00175,0.000372,0.03015,0.0,246.146351,0.0,0.06653025589359085
http://dbpedia.org/resource/Frank_Herbert,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/When_Worlds_Collide,0,0.076604,300.0,0.012821,0.0893,0.113482,0.006625,0.002387,0.026704,0.0,588.059974,0.0,0.018170626730369614
http://dbpedia.org/resource/Isaac_Asimov,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Digital_Fortress,0,0.086271,1422.0,0.004132,0.095591,0.130387,0.005,0.000527,0.041259,0.0,360.953017,0.0,0.021039898202348698
http://dbpedia.org/resource/Glenn_Ong,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Dan_Craig,0,0.030823,7.0,0.0,0.043503,0.0,0.0,5e-06,0.006976,0.0,-21.59186,0.0,0.14724162660365306
http://dbpedia.org/resource/Zoe_Salmon,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Ezel_Akay,0,0.078184,77.0,0.0,0.078191,0.0,0.000125,4.4e-05,0.025515,0.0,1.784513,0.0,0.27704473600771345
http://dbpedia.org/resource/Elsa_Pataky,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Cris_Alexander,0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.22929,0.0,0.1826691997984028
http://dbpedia.org/resource/Jemima_Goldsmith,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/James_Franco,0,0.058636,950.0,0.0,0.055204,0.0,0.0,2.2e-05,0.032873,0.0,-14.507459,0.0,0.27704473600771345
http://dbpedia.org/resource/Kris_Aquino,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Marco_Khan,0,0.040559,208.0,0.0,0.052008,0.0,0.0,1.4e-05,0.022504,0.0,-16.698781,0.0,0.19414747170229518
http://dbpedia.org/resource/Aarón_Díaz,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Jason_Biggs,0,0.07173,528.0,0.0,0.064943,0.0,0.0,3.2e-05,0.044162,0.0,-15.354837,0.0,0.2665490581557456
http://dbpedia.org/resource/Stephen_Dunham,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Avril_Lavigne,0,0.075751,864.0,0.0,0.066441,0.0,0.001,3.9e-05,0.037058,0.0,157.409494,0.0,0.2665490581557456
http://dbpedia.org/resource/Kevin_Federline,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Karen_Elson,0,0.044982,30.0,0.0,0.053414,0.0,0.0,2.7e-05,0.025457,0.0,-19.492325,0.0,0.27704473600771345
http://dbpedia.org/resource/Mean_Girls,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Zac_Efron,0,0.069709,220.0,0.0,0.066697,0.0,0.0,2.2e-05,0.047537,0.0,-16.617861,0.0,0.2665490581557456
http://dbpedia.org/resource/Mean_Girls,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Jasmine_Richards,0,0.047961,25.0,0.0,0.060192,0.0,0.0,8.1e-05,0.026638,0.0,-19.75536,0.0,0.27704473600771345
http://dbpedia.org/resource/The_Aristocats,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Meaghan_Martin,0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.698776,0.0,0.1826691997984028
http://dbpedia.org/resource/Predator_(film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Joanne_Samuel,0,0.071909,130.0,0.0,0.074889,0.0,0.00025,1.4e-05,0.055867,0.0,15.705267,0.0,0.1859843928829024
http://dbpedia.org/resource/Kill_Bill:_Volume_1,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/John_Lennon,0,0.07617,3762.0,0.0,0.059518,0.0,0.000375,1.9e-05,0.039651,0.0,23.443163,0.0,0.1989324829588728
http://dbpedia.org/resource/Edward_Scissorhands,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Victor_Spinetti,0,0.073373,240.0,0.0,0.062261,0.0,0.0,1.6e-05,0.047704,0.0,-16.492331,0.0,0.1859843928829024
http://dbpedia.org/resource/Love_Actually,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Dan_Aykroyd,0,0.078874,2132.0,0.0,0.065736,0.0,0.0025,1.9e-05,0.062304,1.0,486.879193,0.0,0.9852917361157872
http://dbpedia.org/resource/Superbad,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Lindsay_Lohan,0,0.081203,559.0,0.0,0.072673,0.0,0.000375,3e-05,0.044,0.0,33.805838,0.0,0.2665490581557456
http://dbpedia.org/resource/High_School_Musical_2,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Hank_Azaria,0,0.076922,693.0,0.0,0.06865,0.0,0.000125,3e-05,0.043636,0.0,3.32301,0.0,0.2665490581557456
http://dbpedia.org/resource/Love_Actually,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Dennis_Quaid,0,0.123762,2158.0,0.0,0.080007,0.0,0.0015,1.6e-05,0.071018,1.0,259.046666,0.0,0.9852917361157872
http://dbpedia.org/resource/Kill_Bill:_Volume_1,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Sam_Shepard,0,0.128221,1634.0,0.0,0.08818,0.0,0.000875,3.8e-05,0.094684,1.0,152.968438,0.0,0.9899023703767358
http://dbpedia.org/resource/Superbad,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Brian_O'Halloran,0,0.084843,182.0,0.0,0.069322,0.0,0.0,3e-05,0.054356,0.0,-16.891426,0.0,0.2665490581557456
http://dbpedia.org/resource/Camp_Rock,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Anthony_Michael_Hall,0,0.077458,308.0,0.0,0.067473,0.0,0.0,3.8e-05,0.067253,0.0,-16.132438,0.0,0.2617745260866226
http://dbpedia.org/resource/Oracle_Corporation,http://dbpedia.org/ontology/subsidiary,"http://dbpedia.org/resource/New_York,_New_Haven_and_Hartford_Railroad",0,0.040243,2709.0,0.0,0.065047,0.0,0.000125,2.9e-05,0.021094,0.0,1.560595,0.0,0.27704473600771345
http://dbpedia.org/resource/Ascend_Communications,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Maxis,0,0.038366,136.0,0.0,0.064435,0.0,0.00025,6.4e-05,0.015327,1.0,11.530867,0.0,0.9905914113921211
http://dbpedia.org/resource/ADC_Telecommunications,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Stratus_Technologies,0,0.028791,14.0,0.0,0.051783,0.0,0.0,9e-06,0.012766,0.0,-20.591861,0.0,0.14724162660365306
http://dbpedia.org/resource/Sybase,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Mozy,0,0.056402,28.0,0.0,0.077158,0.0,0.000125,0.000219,0.025668,0.0,-0.651242,0.0,0.27704473600771345
http://dbpedia.org/resource/Dario_Fo,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics,0,0.056755,5907.0,0.0,0.059036,0.0,0.0005,2.3e-05,0.03733,0.0,84.835207,0.0,0.2665490581557456
http://dbpedia.org/resource/Jacinto_Benavente,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physiology_or_Medicine,0,0.056013,1281.0,0.0,0.057672,0.0,0.0005,1.6e-05,0.022083,0.0,89.410332,0.0,0.19414747170229518
http://dbpedia.org/resource/Charles_Édouard_Guillaume,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0,0.102346,110.0,0.0,0.09726,0.0,0.000125,2.9e-05,0.052096,0.0,5.521551,0.0,0.2665490581557456
http://dbpedia.org/resource/Grameen_Bank,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0,0.066922,70.0,0.0,0.065309,0.0,0.0,2.2e-05,0.029306,0.0,-18.269934,0.0,0.27704473600771345
http://dbpedia.org/resource/Johannes_Stark,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0,0.102346,170.0,0.0,0.09726,0.0,0.000125,1.7e-05,0.047258,0.0,5.835582,0.0,0.1989324829588728
http://dbpedia.org/resource/Pierre_Curie,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0,0.08783,180.0,0.0,0.080425,0.0,0.0,6.7e-05,0.05035,0.0,-16.907367,0.0,0.2665490581557456
http://dbpedia.org/resource/Feodor_Lynen,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0,0.067576,80.0,0.0,0.061581,0.0,0.0,2e-05,0.036445,0.0,-18.077289,0.0,0.2665490581557456
http://dbpedia.org/resource/Guglielmo_Marconi,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0,0.068755,150.0,0.0,0.060679,0.0,0.0,3.4e-05,0.040897,0.0,-17.170401,0.0,0.2665490581557456
http://dbpedia.org/resource/Charles_Glover_Barkla,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0,0.102346,200.0,0.0,0.09726,0.0,0.00025,7.9e-05,0.049564,0.0,24.315847,0.0,0.2665490581557456
http://dbpedia.org/resource/Jimmy_Carter,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0,0.059995,4700.0,0.0,0.073521,0.0,0.0,3.7e-05,0.041456,0.0,-12.200908,0.0,0.2665490581557456
http://dbpedia.org/resource/Johannes_Stark,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physiology_or_Medicine,0,0.087864,3111.0,0.0,0.075727,0.0,0.00425,3.3e-05,0.044457,0.0,490.40963,0.0,0.2665490581557456
http://dbpedia.org/resource/Feodor_Lynen,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0,0.067576,80.0,0.0,0.061581,0.0,0.0,2e-05,0.036445,0.0,-18.077289,0.0,0.2665490581557456
http://dbpedia.org/resource/Ahmed_Zewail,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0,0.067576,300.0,0.0,0.070169,0.0,0.0,3.2e-05,0.044407,0.0,-16.170405,0.0,0.2665490581557456
http://dbpedia.org/resource/David_Lloyd_George,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Eindhoven,0,0.049863,46280.0,0.0,0.066475,0.0,0.0,7e-06,0.031765,0.0,-8.902608,0.0,0.14724162660365306
http://dbpedia.org/resource/Daniel_Nestor,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Gary,_Indiana",0,0.082569,31000.0,0.0,0.057575,0.0,0.00025,5.6e-05,0.030748,0.0,17.928759,0.0,0.27704473600771345
http://dbpedia.org/resource/George_Bernard_Shaw,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Belleville,_Ontario",0,0.060313,14112.0,0.0,0.057399,0.0,0.0,2e-05,0.023354,0.0,-10.615032,0.0,0.27704473600771345
http://dbpedia.org/resource/Kofi_Annan,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Boston,0,0.107956,179456.0,0.0,0.0628,0.0,0.001375,2e-05,0.04679,0.0,169.219953,0.0,0.2665490581557456
http://dbpedia.org/resource/Kelly_Clarkson,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Baltimore,0,0.113977,586701.0,0.0,0.067372,0.0,0.0005,4.9e-05,0.058711,0.0,54.808843,0.0,0.2665490581557456
http://dbpedia.org/resource/Avril_Lavigne,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Lamar,_Missouri",0,0.075579,1008.0,0.0,0.06799,0.0,0.00025,5.1e-05,0.023708,0.0,32.506834,0.0,0.27704473600771345
http://dbpedia.org/resource/Tom_Cruise,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Toronto,0,0.107177,526560.0,0.0,0.063783,0.0,0.000875,2.7e-05,0.063016,0.0,174.661079,0.0,0.2665490581557456
http://dbpedia.org/resource/Gerald_Ford,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Boston,0,0.125854,2086176.0,0.0,0.075831,0.0,0.0405,8.7e-05,0.102867,0.0,2233.481923,0.0,0.2633386784732507
http://dbpedia.org/resource/Mike_Bryan,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Barnwell,_South_Carolina",0,0.048413,4092.0,0.0,0.053354,0.0,0.0,0.000143,0.017342,0.0,-12.400753,0.0,0.27704473600771345
http://dbpedia.org/resource/William_Ewart_Gladstone,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Staunton,_Virginia",0,0.057824,37842.0,0.0,0.056294,0.0,0.0,7e-06,0.036566,0.0,-9.192735,0.0,0.14070638405376604
http://dbpedia.org/resource/Stephen_Harper,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Memphis,_Tennessee",0,0.076209,402456.0,0.0,0.059194,0.0,0.001,1.1e-05,0.030311,0.0,102.324923,0.0,0.14724162660365306
http://dbpedia.org/resource/Ron_Paul,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Belgrade,0,0.062165,117912.0,0.0,0.052091,0.0,0.000125,1.1e-05,0.033775,0.0,2.828852,0.0,0.14070638405376604
http://dbpedia.org/resource/Katy_Perry,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Los_Angeles,0,0.256447,1719804.0,0.000658,0.079571,4.147623,0.08775,0.000423,0.119851,1.0,17996.59854,0.0,0.9762069531889916
http://dbpedia.org/resource/Eugene_O'Neill,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Nashville,_Tennessee",0,0.092466,87550.0,0.0,0.061534,0.0,0.004125,8.7e-05,0.033811,0.0,324.222633,0.0,0.2665490581557456
http://dbpedia.org/resource/Donna_Summer,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Rancho_Mirage,_California",0,0.070321,21760.0,0.0,0.062521,0.0,0.00075,4.7e-05,0.046329,0.0,56.28744,0.0,0.2665490581557456
http://dbpedia.org/resource/William_S._Burroughs,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Northampton,_Massachusetts",0,0.082383,11252.0,0.0,0.064646,0.0,0.00125,9.4e-05,0.047929,0.0,119.68745,0.0,0.2665490581557456
http://dbpedia.org/resource/Roscoe_Arbuckle,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Charlottesville,_Virginia",0,0.088313,115322.0,0.0,0.057932,0.0,0.000625,3.6e-05,0.050482,0.0,41.930048,0.0,0.2665490581557456
http://dbpedia.org/resource/Robert_F._Kennedy,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Ketchum,_Idaho",0,0.068164,1530.0,0.0,0.064252,0.0,0.000625,0.000294,0.026421,0.0,67.452217,0.0,0.27704473600771345
http://dbpedia.org/resource/Calvin_Coolidge,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Cairo,0,0.070816,351744.0,0.0,0.055609,0.0,0.00025,1.2e-05,0.04473,0.0,13.572563,0.0,0.1859843928829024
http://dbpedia.org/resource/Ella_Fitzgerald,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Buffalo,_New_York",0,0.108183,85782.0,0.0,0.069187,0.0,0.003125,0.000125,0.063574,0.0,1399.795738,0.0,0.2665490581557456
http://dbpedia.org/resource/Thelonious_Monk,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Dayton,_Tennessee",0,0.057353,1323.0,0.0,0.056893,0.0,0.000375,4.6e-05,0.024346,0.0,15.259978,0.0,0.27704473600771345
http://dbpedia.org/resource/Jerry_Goldsmith,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Los_Angeles,0,0.893524,3409436.0,0.000131,0.094148,0.202974,3.923375,5.9e-05,0.150279,1.0,2066.120612,0.0,0.9762069531889916
http://dbpedia.org/resource/Kurt_Cobain,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Davenport,_Iowa",0,0.064873,33360.0,0.0,0.053611,0.0,0.000625,4.2e-05,0.032413,0.0,38.08331,0.0,0.27704473600771345
http://dbpedia.org/resource/John_F._Kennedy,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Beverly_Hills,_California",0,0.08144,226696.0,0.0,0.06664,0.0,0.001375,5.8e-05,0.067251,0.0,90.475705,0.0,0.2617745260866226
http://dbpedia.org/resource/Arthur_C._Clarke,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Hamburg,0,0.085825,312110.0,0.0,0.064737,0.0,0.0005,1.5e-05,0.053346,0.0,34.49476,0.0,0.1859843928829024
http://dbpedia.org/resource/Johan_Christian_Fabricius,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Beverly_Hills,_California",0,0.030788,390787.0,0.0,0.046883,0.0,0.0,0.0,0.009984,0.0,-5.835874,0.0,0.1494070239110291
http://dbpedia.org/resource/Picnik,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/New_York_City,0,0.053887,143946.0,0.0,0.048977,0.0,0.03075,3.7e-05,0.018442,1.0,2237.162624,0.0,0.9905914113921211
http://dbpedia.org/resource/Backbone_Entertainment,http://dbpedia.org/ontology/foundationPlace,"http://dbpedia.org/resource/Berkeley,_California",0,0.094818,59118.0,0.0,0.072946,0.0,0.001125,2.6e-05,0.026897,0.0,133.634272,0.0,0.27704473600771345
http://dbpedia.org/resource/Platform_Computing,http://dbpedia.org/ontology/foundationPlace,"http://dbpedia.org/resource/Princeton_Junction,_New_Jersey",0,0.042036,144.0,0.0,0.051501,0.0,0.000125,0.000117,0.013214,0.0,-7.06381,0.0,0.27704473600771345
http://dbpedia.org/resource/G_Data_CyberDefense,http://dbpedia.org/ontology/foundationPlace,"http://dbpedia.org/resource/Bellevue,_Washington",0,0.03897,588.0,0.0,0.067153,0.0,0.00025,5e-05,0.008868,0.0,23.624229,0.0,0.27704473600771345
http://dbpedia.org/resource/Wipro,http://dbpedia.org/ontology/foundationPlace,"http://dbpedia.org/resource/Austin,_Texas",0,0.05169,51128.0,0.0,0.059494,0.0,0.0045,4.7e-05,0.028988,0.0,422.585603,0.0,0.27704473600771345
http://dbpedia.org/resource/Qlik,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/Montreal,0,0.049988,68568.0,0.0,0.054753,0.0,0.01375,3.4e-05,0.021647,0.0,1205.316208,0.0,0.2786656885698494
http://dbpedia.org/resource/Condusiv_Technologies,http://dbpedia.org/ontology/foundationPlace,"http://dbpedia.org/resource/Sunnyvale,_California",0,0.046606,702.0,0.0,0.070984,0.0,0.007875,0.000139,0.013692,0.0,907.116289,0.0,0.2786656885698494
http://dbpedia.org/resource/Platform_Computing,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/United_States,0,0.068054,1637388.0,0.0,0.053805,0.0,0.23675,5.3e-05,0.033076,0.0,2887.419946,0.0,0.2786656885698494
http://dbpedia.org/resource/KickApps,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/List_of_Fist_of_the_North_Star_characters,0,0.021147,9.0,0.0,0.048908,0.0,0.0,3.2e-05,0.010175,0.0,-21.22929,0.0,0.27704473600771345
http://dbpedia.org/resource/Kaspersky_Lab,http://dbpedia.org/ontology/foundationPlace,"http://dbpedia.org/resource/Bryan,_Texas",0,0.050581,2331.0,0.007634,0.059578,0.084576,0.00675,0.000102,0.015253,0.0,475.835539,0.0,0.0567506714136655
http://dbpedia.org/resource/Apple_Inc.,http://dbpedia.org/ontology/foundationPlace,"http://dbpedia.org/resource/Lafayette,_California",0,0.053933,18684.0,0.0,0.069808,0.0,0.00375,6.9e-05,0.020117,0.0,377.419121,0.0,0.27704473600771345
http://dbpedia.org/resource/Luke_Ridnour,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Oklahoma_City_Thunder,0,0.09888,3348.0,0.0,0.081218,0.0,0.01,0.000306,0.058278,0.0,1502.539179,0.0,0.2681313773352377
http://dbpedia.org/resource/Ben_Gordon,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Denver_Nuggets,0,0.093709,9008.0,0.0,0.073297,0.0,0.00725,0.000176,0.053358,0.0,956.949477,0.0,0.2665490581557456
http://dbpedia.org/resource/Pau_Gasol,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Denver_Nuggets,0,0.091129,18579.0,0.0,0.075162,0.0,0.017875,0.000225,0.060774,0.0,2846.760186,0.0,0.2681313773352377
http://dbpedia.org/resource/Steve_Blake,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Chicago_Bulls,0,0.077814,10320.0,0.0,0.071533,0.0,0.010375,0.00024,0.033309,0.0,1415.896301,0.0,0.2786656885698494
http://dbpedia.org/resource/Chris_Kaman,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Orlando_Magic,0,0.100136,5306.0,0.0,0.083245,0.0,0.004125,0.00016,0.054932,0.0,510.115257,0.0,0.2665490581557456
"http://dbpedia.org/resource/Mike_Miller_(basketball,_born_1980)",http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Golden_State_Warriors,0,0.09076,15694.0,0.0,0.070061,0.0,0.0335,0.000279,0.047848,0.0,3546.080124,0.0,0.2681313773352377
